Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
0,0,0,0,0,0,0,0,0,0,5460742.23
0,0,0,0,0,0,0,0,0,0,9896829.405
0,0,0,0,0,0,0,0,0,0,9426402.729
0,0,0,0,0,0,0,0,0,0,8572600.032
0,0,0,0,0,0,0,0,0,0,9469981.028
0,0,0,0,0,0,0,0,0,0,9957853.149
0,0,0,0,0,0,0,0,0,0,18246593.89
0,444961128,3319.578672,12713.28002,228697.7817,0,0,180365422.5,0,0,248550380.7
0,1023600418,3319.578672,26062.22404,228697.7817,0,0,139997438.9,0,0,206544114.3
0,694999456.8,3319.578672,17975.16536,228697.7817,0,0,123608396.5,0,0,220597656.6
0,979913808.9,3319.578672,7522.024012,228697.7817,0,0,25648265.52,0,0,251563392.7
0,154793577.9,0,0,0,0,0,0,0,0,13176361.24
0,0,0,0,0,0,0,0,0,0,5547934.142
0,0,0,0,0,0,0,0,0,0,9896864.719
0,0,0,0,0,0,0,0,0,0,9208617.18
0,0,0,0,0,0,0,0,0,0,8659686
0,0,0,0,0,0,0,0,0,0,9295773.777
0,0,0,0,0,0,0,0,0,0,10253330.97
0,405678929.1,3284.264005,5544.402675,228697.7817,0,0,159502718.1,0,0,18309630.57
0,836000432.6,3319.578672,12713.28002,228697.7817,0,0,225823944.7,0,0,292401096.7
0,847133028.1,3319.578672,26062.22404,228697.7817,0,0,226142800.9,0,0,222617761.5
0,887888166.4,3319.578672,18010.48003,228697.7817,0,0,144287641.2,0,0,229692984.3
532973611.7,2184673664,3319.578672,7592.653345,228697.7817,0,0,50041165.26,0,0,580249779.8
0,1229383572,0,0,0,0,0,0,0,0,48734381.33
0,0,0,0,0,0,0,0,0,0,5547934.142
0,0,0,0,0,0,0,0,0,0,9722657.468
0,0,0,0,0,0,0,0,0,0,9557031.682
0,0,0,0,0,0,0,0,0,0,8659721.315
0,0,0,0,0,0,0,0,0,0,9600645.295
0,0,0,0,0,0,0,0,0,0,10346137.91
